akc_id	type	TRA_chain	TRB_chain
iedb_receptor:23362	AlphaBetaTCR		iedb_receptor:23362-beta
iedb_receptor:23363	AlphaBetaTCR		iedb_receptor:23363-beta
iedb_receptor:23364	AlphaBetaTCR		iedb_receptor:23364-beta
iedb_receptor:23365	AlphaBetaTCR		iedb_receptor:23365-beta
iedb_receptor:23366	AlphaBetaTCR		iedb_receptor:23366-beta
iedb_receptor:23367	AlphaBetaTCR		iedb_receptor:23367-beta
iedb_receptor:23368	AlphaBetaTCR		iedb_receptor:23368-beta
iedb_receptor:23369	AlphaBetaTCR		iedb_receptor:23369-beta
iedb_receptor:23370	AlphaBetaTCR		iedb_receptor:23370-beta
iedb_receptor:23371	AlphaBetaTCR		iedb_receptor:23371-beta
iedb_receptor:23372	AlphaBetaTCR		iedb_receptor:23372-beta
iedb_receptor:23373	AlphaBetaTCR		iedb_receptor:23373-beta
iedb_receptor:23374	AlphaBetaTCR		iedb_receptor:23374-beta
iedb_receptor:23375	AlphaBetaTCR		iedb_receptor:23375-beta
iedb_receptor:23376	AlphaBetaTCR		iedb_receptor:23376-beta
iedb_receptor:23377	AlphaBetaTCR		iedb_receptor:23377-beta
iedb_receptor:23378	AlphaBetaTCR		iedb_receptor:23378-beta
iedb_receptor:23379	AlphaBetaTCR		iedb_receptor:23379-beta
iedb_receptor:23380	AlphaBetaTCR		iedb_receptor:23380-beta
iedb_receptor:23381	AlphaBetaTCR		iedb_receptor:23381-beta
iedb_receptor:23382	AlphaBetaTCR		iedb_receptor:23382-beta
iedb_receptor:23383	AlphaBetaTCR		iedb_receptor:23383-beta
iedb_receptor:23384	AlphaBetaTCR		iedb_receptor:23384-beta
iedb_receptor:23385	AlphaBetaTCR		iedb_receptor:23385-beta
iedb_receptor:23386	AlphaBetaTCR		iedb_receptor:23386-beta
iedb_receptor:23387	AlphaBetaTCR		iedb_receptor:23387-beta
iedb_receptor:23388	AlphaBetaTCR		iedb_receptor:23388-beta
iedb_receptor:23389	AlphaBetaTCR		iedb_receptor:23389-beta
iedb_receptor:23390	AlphaBetaTCR		iedb_receptor:23390-beta
iedb_receptor:23391	AlphaBetaTCR		iedb_receptor:23391-beta
iedb_receptor:23392	AlphaBetaTCR		iedb_receptor:23392-beta
iedb_receptor:23393	AlphaBetaTCR		iedb_receptor:23393-beta
iedb_receptor:23394	AlphaBetaTCR		iedb_receptor:23394-beta
iedb_receptor:23395	AlphaBetaTCR		iedb_receptor:23395-beta
iedb_receptor:23396	AlphaBetaTCR		iedb_receptor:23396-beta
iedb_receptor:23397	AlphaBetaTCR		iedb_receptor:23397-beta
iedb_receptor:23398	AlphaBetaTCR		iedb_receptor:23398-beta
iedb_receptor:23399	AlphaBetaTCR		iedb_receptor:23399-beta
iedb_receptor:23400	AlphaBetaTCR		iedb_receptor:23400-beta
iedb_receptor:23401	AlphaBetaTCR		iedb_receptor:23401-beta
iedb_receptor:23402	AlphaBetaTCR		iedb_receptor:23402-beta
iedb_receptor:23403	AlphaBetaTCR		iedb_receptor:23403-beta
iedb_receptor:23404	AlphaBetaTCR		iedb_receptor:23404-beta
iedb_receptor:23405	AlphaBetaTCR		iedb_receptor:23405-beta
iedb_receptor:23406	AlphaBetaTCR		iedb_receptor:23406-beta
iedb_receptor:23407	AlphaBetaTCR		iedb_receptor:23407-beta
iedb_receptor:23408	AlphaBetaTCR		iedb_receptor:23408-beta
iedb_receptor:23409	AlphaBetaTCR		iedb_receptor:23409-beta
iedb_receptor:23410	AlphaBetaTCR		iedb_receptor:23410-beta
iedb_receptor:23411	AlphaBetaTCR		iedb_receptor:23411-beta
iedb_receptor:23412	AlphaBetaTCR		iedb_receptor:23412-beta
iedb_receptor:23413	AlphaBetaTCR		iedb_receptor:23413-beta
iedb_receptor:23414	AlphaBetaTCR		iedb_receptor:23414-beta
iedb_receptor:23415	AlphaBetaTCR		iedb_receptor:23415-beta
iedb_receptor:23416	AlphaBetaTCR		iedb_receptor:23416-beta
iedb_receptor:23417	AlphaBetaTCR		iedb_receptor:23417-beta
iedb_receptor:23418	AlphaBetaTCR		iedb_receptor:23418-beta
iedb_receptor:23419	AlphaBetaTCR		iedb_receptor:23419-beta
iedb_receptor:23420	AlphaBetaTCR		iedb_receptor:23420-beta
iedb_receptor:23421	AlphaBetaTCR		iedb_receptor:23421-beta
iedb_receptor:23422	AlphaBetaTCR		iedb_receptor:23422-beta
iedb_receptor:23423	AlphaBetaTCR		iedb_receptor:23423-beta
iedb_receptor:23424	AlphaBetaTCR		iedb_receptor:23424-beta
iedb_receptor:23425	AlphaBetaTCR		iedb_receptor:23425-beta
iedb_receptor:23426	AlphaBetaTCR		iedb_receptor:23426-beta
iedb_receptor:23427	AlphaBetaTCR		iedb_receptor:23427-beta
iedb_receptor:23428	AlphaBetaTCR		iedb_receptor:23428-beta
iedb_receptor:23429	AlphaBetaTCR		iedb_receptor:23429-beta
iedb_receptor:23430	AlphaBetaTCR		iedb_receptor:23430-beta
iedb_receptor:23431	AlphaBetaTCR		iedb_receptor:23431-beta
iedb_receptor:23432	AlphaBetaTCR		iedb_receptor:23432-beta
iedb_receptor:23433	AlphaBetaTCR		iedb_receptor:23433-beta
iedb_receptor:23434	AlphaBetaTCR		iedb_receptor:23434-beta
iedb_receptor:23435	AlphaBetaTCR		iedb_receptor:23435-beta
iedb_receptor:23436	AlphaBetaTCR		iedb_receptor:23436-beta
iedb_receptor:23437	AlphaBetaTCR		iedb_receptor:23437-beta
iedb_receptor:23438	AlphaBetaTCR		iedb_receptor:23438-beta
iedb_receptor:23439	AlphaBetaTCR		iedb_receptor:23439-beta
iedb_receptor:23440	AlphaBetaTCR		iedb_receptor:23440-beta
iedb_receptor:23441	AlphaBetaTCR		iedb_receptor:23441-beta
iedb_receptor:23442	AlphaBetaTCR		iedb_receptor:23442-beta
iedb_receptor:23443	AlphaBetaTCR		iedb_receptor:23443-beta
iedb_receptor:23444	AlphaBetaTCR		iedb_receptor:23444-beta
iedb_receptor:23445	AlphaBetaTCR		iedb_receptor:23445-beta
iedb_receptor:23446	AlphaBetaTCR		iedb_receptor:23446-beta
iedb_receptor:23447	AlphaBetaTCR		iedb_receptor:23447-beta
iedb_receptor:23448	AlphaBetaTCR		iedb_receptor:23448-beta
iedb_receptor:23449	AlphaBetaTCR		iedb_receptor:23449-beta
iedb_receptor:23450	AlphaBetaTCR		iedb_receptor:23450-beta
iedb_receptor:23451	AlphaBetaTCR		iedb_receptor:23451-beta
iedb_receptor:23452	AlphaBetaTCR		iedb_receptor:23452-beta
iedb_receptor:23453	AlphaBetaTCR		iedb_receptor:23453-beta
iedb_receptor:23454	AlphaBetaTCR		iedb_receptor:23454-beta
iedb_receptor:23455	AlphaBetaTCR		iedb_receptor:23455-beta
iedb_receptor:23456	AlphaBetaTCR		iedb_receptor:23456-beta
iedb_receptor:23457	AlphaBetaTCR		iedb_receptor:23457-beta
iedb_receptor:23458	AlphaBetaTCR		iedb_receptor:23458-beta
iedb_receptor:23459	AlphaBetaTCR		iedb_receptor:23459-beta
iedb_receptor:23460	AlphaBetaTCR		iedb_receptor:23460-beta
iedb_receptor:23461	AlphaBetaTCR		iedb_receptor:23461-beta
iedb_receptor:23462	AlphaBetaTCR		iedb_receptor:23462-beta
iedb_receptor:23463	AlphaBetaTCR		iedb_receptor:23463-beta
iedb_receptor:23464	AlphaBetaTCR		iedb_receptor:23464-beta
iedb_receptor:23465	AlphaBetaTCR		iedb_receptor:23465-beta
iedb_receptor:23466	AlphaBetaTCR		iedb_receptor:23466-beta
iedb_receptor:23467	AlphaBetaTCR		iedb_receptor:23467-beta
iedb_receptor:23468	AlphaBetaTCR		iedb_receptor:23468-beta
iedb_receptor:23469	AlphaBetaTCR		iedb_receptor:23469-beta
iedb_receptor:23470	AlphaBetaTCR		iedb_receptor:23470-beta
iedb_receptor:23471	AlphaBetaTCR		iedb_receptor:23471-beta
iedb_receptor:23472	AlphaBetaTCR		iedb_receptor:23472-beta
iedb_receptor:23473	AlphaBetaTCR		iedb_receptor:23473-beta
iedb_receptor:23474	AlphaBetaTCR		iedb_receptor:23474-beta
iedb_receptor:23475	AlphaBetaTCR		iedb_receptor:23475-beta
iedb_receptor:23476	AlphaBetaTCR		iedb_receptor:23476-beta
iedb_receptor:23477	AlphaBetaTCR		iedb_receptor:23477-beta
iedb_receptor:23478	AlphaBetaTCR		iedb_receptor:23478-beta
iedb_receptor:23479	AlphaBetaTCR		iedb_receptor:23479-beta
iedb_receptor:23480	AlphaBetaTCR		iedb_receptor:23480-beta
iedb_receptor:23481	AlphaBetaTCR		iedb_receptor:23481-beta
iedb_receptor:23482	AlphaBetaTCR		iedb_receptor:23482-beta
iedb_receptor:23483	AlphaBetaTCR		iedb_receptor:23483-beta
iedb_receptor:23484	AlphaBetaTCR		iedb_receptor:23484-beta
iedb_receptor:23485	AlphaBetaTCR		iedb_receptor:23485-beta
iedb_receptor:23486	AlphaBetaTCR		iedb_receptor:23486-beta
iedb_receptor:23487	AlphaBetaTCR		iedb_receptor:23487-beta
iedb_receptor:23488	AlphaBetaTCR		iedb_receptor:23488-beta
iedb_receptor:23489	AlphaBetaTCR		iedb_receptor:23489-beta
iedb_receptor:23490	AlphaBetaTCR		iedb_receptor:23490-beta
iedb_receptor:23491	AlphaBetaTCR		iedb_receptor:23491-beta
iedb_receptor:23492	AlphaBetaTCR		iedb_receptor:23492-beta
iedb_receptor:23493	AlphaBetaTCR		iedb_receptor:23493-beta
iedb_receptor:23494	AlphaBetaTCR		iedb_receptor:23494-beta
iedb_receptor:23518	AlphaBetaTCR		iedb_receptor:23518-beta
iedb_receptor:23519	AlphaBetaTCR		iedb_receptor:23519-beta
iedb_receptor:23520	AlphaBetaTCR		iedb_receptor:23520-beta
iedb_receptor:23521	AlphaBetaTCR		iedb_receptor:23521-beta
iedb_receptor:23522	AlphaBetaTCR		iedb_receptor:23522-beta
iedb_receptor:23523	AlphaBetaTCR		iedb_receptor:23523-beta
iedb_receptor:23524	AlphaBetaTCR		iedb_receptor:23524-beta
iedb_receptor:23525	AlphaBetaTCR		iedb_receptor:23525-beta
iedb_receptor:23526	AlphaBetaTCR		iedb_receptor:23526-beta
iedb_receptor:23527	AlphaBetaTCR		iedb_receptor:23527-beta
iedb_receptor:23528	AlphaBetaTCR		iedb_receptor:23528-beta
iedb_receptor:23529	AlphaBetaTCR		iedb_receptor:23529-beta
iedb_receptor:23530	AlphaBetaTCR		iedb_receptor:23530-beta
iedb_receptor:23531	AlphaBetaTCR		iedb_receptor:23531-beta
iedb_receptor:23532	AlphaBetaTCR		iedb_receptor:23532-beta
iedb_receptor:23533	AlphaBetaTCR		iedb_receptor:23533-beta
iedb_receptor:23534	AlphaBetaTCR		iedb_receptor:23534-beta
iedb_receptor:23535	AlphaBetaTCR		iedb_receptor:23535-beta
iedb_receptor:23536	AlphaBetaTCR		iedb_receptor:23536-beta
iedb_receptor:23537	AlphaBetaTCR		iedb_receptor:23537-beta
iedb_receptor:23538	AlphaBetaTCR		iedb_receptor:23538-beta
iedb_receptor:23539	AlphaBetaTCR		iedb_receptor:23539-beta
iedb_receptor:23540	AlphaBetaTCR		iedb_receptor:23540-beta
iedb_receptor:23541	AlphaBetaTCR		iedb_receptor:23541-beta
iedb_receptor:23542	AlphaBetaTCR		iedb_receptor:23542-beta
iedb_receptor:23543	AlphaBetaTCR		iedb_receptor:23543-beta
iedb_receptor:23544	AlphaBetaTCR		iedb_receptor:23544-beta
iedb_receptor:23545	AlphaBetaTCR		iedb_receptor:23545-beta
iedb_receptor:23596	AlphaBetaTCR		iedb_receptor:23596-beta
iedb_receptor:23597	AlphaBetaTCR		iedb_receptor:23597-beta
iedb_receptor:23598	AlphaBetaTCR		iedb_receptor:23598-beta
iedb_receptor:23599	AlphaBetaTCR		iedb_receptor:23599-beta
iedb_receptor:23600	AlphaBetaTCR		iedb_receptor:23600-beta
iedb_receptor:23601	AlphaBetaTCR		iedb_receptor:23601-beta
iedb_receptor:23602	AlphaBetaTCR		iedb_receptor:23602-beta
iedb_receptor:23603	AlphaBetaTCR		iedb_receptor:23603-beta
iedb_receptor:23604	AlphaBetaTCR		iedb_receptor:23604-beta
iedb_receptor:23605	AlphaBetaTCR		iedb_receptor:23605-beta
iedb_receptor:23606	AlphaBetaTCR		iedb_receptor:23606-beta
iedb_receptor:23607	AlphaBetaTCR		iedb_receptor:23607-beta
iedb_receptor:23608	AlphaBetaTCR		iedb_receptor:23608-beta
iedb_receptor:23646	AlphaBetaTCR		iedb_receptor:23646-beta
iedb_receptor:23647	AlphaBetaTCR		iedb_receptor:23647-beta
iedb_receptor:23648	AlphaBetaTCR		iedb_receptor:23648-beta
iedb_receptor:23649	AlphaBetaTCR		iedb_receptor:23649-beta
iedb_receptor:23650	AlphaBetaTCR		iedb_receptor:23650-beta
iedb_receptor:23651	AlphaBetaTCR		iedb_receptor:23651-beta
iedb_receptor:23652	AlphaBetaTCR		iedb_receptor:23652-beta
iedb_receptor:23679	AlphaBetaTCR		iedb_receptor:23679-beta
iedb_receptor:23680	AlphaBetaTCR		iedb_receptor:23680-beta
iedb_receptor:23681	AlphaBetaTCR		iedb_receptor:23681-beta
iedb_receptor:23682	AlphaBetaTCR		iedb_receptor:23682-beta
iedb_receptor:23683	AlphaBetaTCR		iedb_receptor:23683-beta
iedb_receptor:23684	AlphaBetaTCR		iedb_receptor:23684-beta
iedb_receptor:23685	AlphaBetaTCR		iedb_receptor:23685-beta
iedb_receptor:23686	AlphaBetaTCR		iedb_receptor:23686-beta
iedb_receptor:23687	AlphaBetaTCR		iedb_receptor:23687-beta
iedb_receptor:23688	AlphaBetaTCR		iedb_receptor:23688-beta
iedb_receptor:23689	AlphaBetaTCR		iedb_receptor:23689-beta
iedb_receptor:23690	AlphaBetaTCR		iedb_receptor:23690-beta
iedb_receptor:23691	AlphaBetaTCR		iedb_receptor:23691-beta
iedb_receptor:23692	AlphaBetaTCR		iedb_receptor:23692-beta
iedb_receptor:23693	AlphaBetaTCR		iedb_receptor:23693-beta
iedb_receptor:23694	AlphaBetaTCR		iedb_receptor:23694-beta
iedb_receptor:23695	AlphaBetaTCR		iedb_receptor:23695-beta
iedb_receptor:23696	AlphaBetaTCR		iedb_receptor:23696-beta
iedb_receptor:23697	AlphaBetaTCR		iedb_receptor:23697-beta
iedb_receptor:23698	AlphaBetaTCR		iedb_receptor:23698-beta
iedb_receptor:23699	AlphaBetaTCR		iedb_receptor:23699-beta
iedb_receptor:23700	AlphaBetaTCR		iedb_receptor:23700-beta
iedb_receptor:23701	AlphaBetaTCR		iedb_receptor:23701-beta
iedb_receptor:23702	AlphaBetaTCR		iedb_receptor:23702-beta
iedb_receptor:23703	AlphaBetaTCR		iedb_receptor:23703-beta
iedb_receptor:23724	AlphaBetaTCR		iedb_receptor:23724-beta
iedb_receptor:23725	AlphaBetaTCR		iedb_receptor:23725-beta
iedb_receptor:23726	AlphaBetaTCR		iedb_receptor:23726-beta
iedb_receptor:23727	AlphaBetaTCR		iedb_receptor:23727-beta
iedb_receptor:23728	AlphaBetaTCR		iedb_receptor:23728-beta
iedb_receptor:23729	AlphaBetaTCR		iedb_receptor:23729-beta
iedb_receptor:23730	AlphaBetaTCR		iedb_receptor:23730-beta
iedb_receptor:23731	AlphaBetaTCR		iedb_receptor:23731-beta
iedb_receptor:23732	AlphaBetaTCR		iedb_receptor:23732-beta
iedb_receptor:23733	AlphaBetaTCR		iedb_receptor:23733-beta
iedb_receptor:23734	AlphaBetaTCR		iedb_receptor:23734-beta
iedb_receptor:23735	AlphaBetaTCR		iedb_receptor:23735-beta
iedb_receptor:23736	AlphaBetaTCR		iedb_receptor:23736-beta
iedb_receptor:23737	AlphaBetaTCR		iedb_receptor:23737-beta
iedb_receptor:23738	AlphaBetaTCR		iedb_receptor:23738-beta
iedb_receptor:23739	AlphaBetaTCR		iedb_receptor:23739-beta
iedb_receptor:23740	AlphaBetaTCR		iedb_receptor:23740-beta
iedb_receptor:23741	AlphaBetaTCR		iedb_receptor:23741-beta
iedb_receptor:23768	AlphaBetaTCR		iedb_receptor:23768-beta
iedb_receptor:23769	AlphaBetaTCR		iedb_receptor:23769-beta
iedb_receptor:23770	AlphaBetaTCR		iedb_receptor:23770-beta
iedb_receptor:23771	AlphaBetaTCR		iedb_receptor:23771-beta
iedb_receptor:23772	AlphaBetaTCR		iedb_receptor:23772-beta
iedb_receptor:23773	AlphaBetaTCR		iedb_receptor:23773-beta
iedb_receptor:23774	AlphaBetaTCR		iedb_receptor:23774-beta
iedb_receptor:23775	AlphaBetaTCR		iedb_receptor:23775-beta
iedb_receptor:23776	AlphaBetaTCR		iedb_receptor:23776-beta
iedb_receptor:23777	AlphaBetaTCR		iedb_receptor:23777-beta
iedb_receptor:23778	AlphaBetaTCR		iedb_receptor:23778-beta
iedb_receptor:23779	AlphaBetaTCR		iedb_receptor:23779-beta
iedb_receptor:23780	AlphaBetaTCR		iedb_receptor:23780-beta
iedb_receptor:23781	AlphaBetaTCR		iedb_receptor:23781-beta
iedb_receptor:23782	AlphaBetaTCR		iedb_receptor:23782-beta
iedb_receptor:23783	AlphaBetaTCR		iedb_receptor:23783-beta
iedb_receptor:23784	AlphaBetaTCR		iedb_receptor:23784-beta
iedb_receptor:23785	AlphaBetaTCR		iedb_receptor:23785-beta
iedb_receptor:23786	AlphaBetaTCR		iedb_receptor:23786-beta
iedb_receptor:23787	AlphaBetaTCR		iedb_receptor:23787-beta
iedb_receptor:23788	AlphaBetaTCR		iedb_receptor:23788-beta
iedb_receptor:23789	AlphaBetaTCR		iedb_receptor:23789-beta
iedb_receptor:23790	AlphaBetaTCR		iedb_receptor:23790-beta
iedb_receptor:23791	AlphaBetaTCR		iedb_receptor:23791-beta
iedb_receptor:23792	AlphaBetaTCR		iedb_receptor:23792-beta
iedb_receptor:23793	AlphaBetaTCR		iedb_receptor:23793-beta
iedb_receptor:23794	AlphaBetaTCR		iedb_receptor:23794-beta
iedb_receptor:23839	AlphaBetaTCR		iedb_receptor:23839-beta
iedb_receptor:23840	AlphaBetaTCR		iedb_receptor:23840-beta
iedb_receptor:23841	AlphaBetaTCR		iedb_receptor:23841-beta
iedb_receptor:23842	AlphaBetaTCR		iedb_receptor:23842-beta
iedb_receptor:23843	AlphaBetaTCR		iedb_receptor:23843-beta
iedb_receptor:23844	AlphaBetaTCR		iedb_receptor:23844-beta
iedb_receptor:23845	AlphaBetaTCR		iedb_receptor:23845-beta
iedb_receptor:23846	AlphaBetaTCR		iedb_receptor:23846-beta
iedb_receptor:23847	AlphaBetaTCR		iedb_receptor:23847-beta
iedb_receptor:23848	AlphaBetaTCR		iedb_receptor:23848-beta
iedb_receptor:23849	AlphaBetaTCR		iedb_receptor:23849-beta
iedb_receptor:23850	AlphaBetaTCR		iedb_receptor:23850-beta
iedb_receptor:23851	AlphaBetaTCR		iedb_receptor:23851-beta
iedb_receptor:23852	AlphaBetaTCR		iedb_receptor:23852-beta
iedb_receptor:23853	AlphaBetaTCR		iedb_receptor:23853-beta
iedb_receptor:23854	AlphaBetaTCR		iedb_receptor:23854-beta
iedb_receptor:23855	AlphaBetaTCR		iedb_receptor:23855-beta
iedb_receptor:23856	AlphaBetaTCR		iedb_receptor:23856-beta
iedb_receptor:23857	AlphaBetaTCR		iedb_receptor:23857-beta
iedb_receptor:23858	AlphaBetaTCR		iedb_receptor:23858-beta
iedb_receptor:23859	AlphaBetaTCR		iedb_receptor:23859-beta
iedb_receptor:23860	AlphaBetaTCR		iedb_receptor:23860-beta
iedb_receptor:23861	AlphaBetaTCR		iedb_receptor:23861-beta
iedb_receptor:23912	AlphaBetaTCR		iedb_receptor:23912-beta
iedb_receptor:23913	AlphaBetaTCR		iedb_receptor:23913-beta
iedb_receptor:23914	AlphaBetaTCR		iedb_receptor:23914-beta
iedb_receptor:23915	AlphaBetaTCR		iedb_receptor:23915-beta
iedb_receptor:23916	AlphaBetaTCR		iedb_receptor:23916-beta
iedb_receptor:23917	AlphaBetaTCR		iedb_receptor:23917-beta
iedb_receptor:23918	AlphaBetaTCR		iedb_receptor:23918-beta
iedb_receptor:23919	AlphaBetaTCR		iedb_receptor:23919-beta
iedb_receptor:23920	AlphaBetaTCR		iedb_receptor:23920-beta
iedb_receptor:23921	AlphaBetaTCR		iedb_receptor:23921-beta
iedb_receptor:23922	AlphaBetaTCR		iedb_receptor:23922-beta
iedb_receptor:23923	AlphaBetaTCR		iedb_receptor:23923-beta
iedb_receptor:23924	AlphaBetaTCR		iedb_receptor:23924-beta
iedb_receptor:23925	AlphaBetaTCR		iedb_receptor:23925-beta
iedb_receptor:23926	AlphaBetaTCR		iedb_receptor:23926-beta
iedb_receptor:23927	AlphaBetaTCR		iedb_receptor:23927-beta
iedb_receptor:23928	AlphaBetaTCR		iedb_receptor:23928-beta
iedb_receptor:23929	AlphaBetaTCR		iedb_receptor:23929-beta
iedb_receptor:23930	AlphaBetaTCR		iedb_receptor:23930-beta
iedb_receptor:23931	AlphaBetaTCR		iedb_receptor:23931-beta
iedb_receptor:23932	AlphaBetaTCR		iedb_receptor:23932-beta
iedb_receptor:23933	AlphaBetaTCR		iedb_receptor:23933-beta
iedb_receptor:23934	AlphaBetaTCR		iedb_receptor:23934-beta
iedb_receptor:23935	AlphaBetaTCR		iedb_receptor:23935-beta
iedb_receptor:23936	AlphaBetaTCR		iedb_receptor:23936-beta
iedb_receptor:23937	AlphaBetaTCR		iedb_receptor:23937-beta
iedb_receptor:23982	AlphaBetaTCR		iedb_receptor:23982-beta
iedb_receptor:23983	AlphaBetaTCR		iedb_receptor:23983-beta
iedb_receptor:23984	AlphaBetaTCR		iedb_receptor:23984-beta
iedb_receptor:23985	AlphaBetaTCR		iedb_receptor:23985-beta
iedb_receptor:23986	AlphaBetaTCR		iedb_receptor:23986-beta
iedb_receptor:23987	AlphaBetaTCR		iedb_receptor:23987-beta
iedb_receptor:23988	AlphaBetaTCR		iedb_receptor:23988-beta
iedb_receptor:23989	AlphaBetaTCR		iedb_receptor:23989-beta
iedb_receptor:23990	AlphaBetaTCR		iedb_receptor:23990-beta
iedb_receptor:23991	AlphaBetaTCR		iedb_receptor:23991-beta
iedb_receptor:23992	AlphaBetaTCR		iedb_receptor:23992-beta
iedb_receptor:23993	AlphaBetaTCR		iedb_receptor:23993-beta
iedb_receptor:23994	AlphaBetaTCR		iedb_receptor:23994-beta
iedb_receptor:23995	AlphaBetaTCR		iedb_receptor:23995-beta
iedb_receptor:23996	AlphaBetaTCR		iedb_receptor:23996-beta
iedb_receptor:23997	AlphaBetaTCR		iedb_receptor:23997-beta
iedb_receptor:23998	AlphaBetaTCR		iedb_receptor:23998-beta
iedb_receptor:23999	AlphaBetaTCR		iedb_receptor:23999-beta
iedb_receptor:24000	AlphaBetaTCR		iedb_receptor:24000-beta
iedb_receptor:24001	AlphaBetaTCR		iedb_receptor:24001-beta
iedb_receptor:24002	AlphaBetaTCR		iedb_receptor:24002-beta
iedb_receptor:24003	AlphaBetaTCR		iedb_receptor:24003-beta
iedb_receptor:24004	AlphaBetaTCR		iedb_receptor:24004-beta
iedb_receptor:24005	AlphaBetaTCR		iedb_receptor:24005-beta
iedb_receptor:24006	AlphaBetaTCR		iedb_receptor:24006-beta
iedb_receptor:24054	AlphaBetaTCR		iedb_receptor:24054-beta
iedb_receptor:24055	AlphaBetaTCR		iedb_receptor:24055-beta
iedb_receptor:24056	AlphaBetaTCR		iedb_receptor:24056-beta
iedb_receptor:24057	AlphaBetaTCR		iedb_receptor:24057-beta
iedb_receptor:24058	AlphaBetaTCR		iedb_receptor:24058-beta
iedb_receptor:24059	AlphaBetaTCR		iedb_receptor:24059-beta
iedb_receptor:24060	AlphaBetaTCR		iedb_receptor:24060-beta
iedb_receptor:24061	AlphaBetaTCR		iedb_receptor:24061-beta
iedb_receptor:24062	AlphaBetaTCR		iedb_receptor:24062-beta
iedb_receptor:24063	AlphaBetaTCR		iedb_receptor:24063-beta
iedb_receptor:24064	AlphaBetaTCR		iedb_receptor:24064-beta
iedb_receptor:24065	AlphaBetaTCR		iedb_receptor:24065-beta
iedb_receptor:24066	AlphaBetaTCR		iedb_receptor:24066-beta
iedb_receptor:24067	AlphaBetaTCR		iedb_receptor:24067-beta
iedb_receptor:24068	AlphaBetaTCR		iedb_receptor:24068-beta
iedb_receptor:24069	AlphaBetaTCR		iedb_receptor:24069-beta
iedb_receptor:24070	AlphaBetaTCR		iedb_receptor:24070-beta
iedb_receptor:24071	AlphaBetaTCR		iedb_receptor:24071-beta
iedb_receptor:24072	AlphaBetaTCR		iedb_receptor:24072-beta
iedb_receptor:24073	AlphaBetaTCR		iedb_receptor:24073-beta
iedb_receptor:24074	AlphaBetaTCR		iedb_receptor:24074-beta
iedb_receptor:24075	AlphaBetaTCR		iedb_receptor:24075-beta
iedb_receptor:24076	AlphaBetaTCR		iedb_receptor:24076-beta
iedb_receptor:24077	AlphaBetaTCR		iedb_receptor:24077-beta
iedb_receptor:24128	AlphaBetaTCR		iedb_receptor:24128-beta
iedb_receptor:24129	AlphaBetaTCR		iedb_receptor:24129-beta
iedb_receptor:24130	AlphaBetaTCR		iedb_receptor:24130-beta
iedb_receptor:24131	AlphaBetaTCR		iedb_receptor:24131-beta
iedb_receptor:24132	AlphaBetaTCR		iedb_receptor:24132-beta
iedb_receptor:24133	AlphaBetaTCR		iedb_receptor:24133-beta
iedb_receptor:24134	AlphaBetaTCR		iedb_receptor:24134-beta
iedb_receptor:24135	AlphaBetaTCR		iedb_receptor:24135-beta
iedb_receptor:24136	AlphaBetaTCR		iedb_receptor:24136-beta
iedb_receptor:24137	AlphaBetaTCR		iedb_receptor:24137-beta
iedb_receptor:24138	AlphaBetaTCR		iedb_receptor:24138-beta
iedb_receptor:24139	AlphaBetaTCR		iedb_receptor:24139-beta
iedb_receptor:24140	AlphaBetaTCR		iedb_receptor:24140-beta
iedb_receptor:24141	AlphaBetaTCR		iedb_receptor:24141-beta
iedb_receptor:24142	AlphaBetaTCR		iedb_receptor:24142-beta
iedb_receptor:24143	AlphaBetaTCR		iedb_receptor:24143-beta
iedb_receptor:24144	AlphaBetaTCR		iedb_receptor:24144-beta
iedb_receptor:24145	AlphaBetaTCR		iedb_receptor:24145-beta
iedb_receptor:24146	AlphaBetaTCR		iedb_receptor:24146-beta
iedb_receptor:24147	AlphaBetaTCR		iedb_receptor:24147-beta
iedb_receptor:24148	AlphaBetaTCR		iedb_receptor:24148-beta
iedb_receptor:24149	AlphaBetaTCR		iedb_receptor:24149-beta
iedb_receptor:24150	AlphaBetaTCR		iedb_receptor:24150-beta
iedb_receptor:24193	AlphaBetaTCR		iedb_receptor:24193-beta
iedb_receptor:24194	AlphaBetaTCR		iedb_receptor:24194-beta
iedb_receptor:24195	AlphaBetaTCR		iedb_receptor:24195-beta
